Region,Store,Date,ProductCategory,UnitsSold,UnitPrice,Revenue
East,Store_18,2020-08-28,Sports,14,302.28,4231.92
East,Store_12,2021-06-25,Clothing,11,189.09,2079.99
East,Store_9,2020-12-22,Electronics,4,443.92,1775.68
East,Store_16,2020-07-12,Toys,15,368.62,5529.3
East,Store_9,2021-01-07,Toys,11,455.55,5011.05
East,Store_12,2021-04-01,Sports,1,221.05,221.05
East,Store_18,2020-02-25,Home & Kitchen,8,436.45,3491.6
East,Store_6,2021-06-23,Electronics,9,19.21,172.89
East,Store_17,2020-09-11,Sports,6,488.82,2932.92
East,Store_18,2021-02-11,Clothing,5,122.24,611.1999999999999
East,Store_2,2021-05-28,Sports,3,414.1,1242.3000000000002
East,Store_7,2021-11-09,Home & Kitchen,8,295.17,2361.36
East,Store_4,2020-04-20,Toys,14,12.91,180.74
East,Store_12,2020-03-13,Sports,5,305.26,1526.3
East,Store_15,2021-10-06,Sports,15,321.75,4826.25
East,Store_6,2020-09-20,Sports,2,462.76,925.52
East,Store_15,2021-04-04,Toys,11,376.01,4136.11
East,Store_19,2021-12-08,Toys,14,301.97,4227.58
East,Store_8,2021-12-07,Clothing,3,42.16,126.48
East,Store_10,2021-04-08,Electronics,9,451.45,4063.05
East,Store_18,2020-05-17,Electronics,15,263.69,3955.35
East,Store_7,2020-06-30,Toys,13,44.26,575.38
East,Store_12,2021-02-02,Home & Kitchen,9,302.72,2724.4800000000005
East,Store_13,2020-09-12,Toys,18,355.01,6390.18
East,Store_10,2021-04-11,Home & Kitchen,13,431.24,5606.12
East,Store_5,2020-06-22,Home & Kitchen,11,147.17,1618.87
East,Store_14,2020-02-03,Sports,4,449.35,1797.4
East,Store_6,2021-03-03,Clothing,2,323.87,647.74
East,Store_10,2021-03-12,Toys,12,485.09,5821.08
East,Store_18,2021-01-08,Clothing,2,44.97,89.94
East,Store_11,2020-08-03,Home & Kitchen,8,240.79,1926.32
East,Store_14,2020-07-31,Sports,1,389.04,389.04
East,Store_16,2021-07-01,Clothing,1,343.98,343.98
East,Store_13,2020-09-09,Electronics,6,227.05,1362.3000000000002
East,Store_2,2021-05-15,Home & Kitchen,10,311.13,3111.3
East,Store_6,2021-12-28,Sports,11,28.31,311.41
East,Store_16,2020-02-09,Home & Kitchen,17,41.74,709.58
East,Store_14,2021-05-21,Electronics,12,113.83,1365.96
East,Store_4,2021-05-28,Home & Kitchen,9,387.36,3486.24
East,Store_16,2021-12-24,Sports,19,399.38,7588.22
East,Store_8,2020-01-23,Toys,14,391.84,5485.759999999999
East,Store_20,2020-04-28,Clothing,19,73.29,1392.5100000000002
East,Store_11,2021-06-06,Electronics,13,120.05,1560.65
East,Store_11,2020-02-15,Home & Kitchen,5,190.37,951.85
East,Store_20,2021-10-24,Sports,15,116.24,1743.6
East,Store_2,2020-04-03,Clothing,6,129.24,775.44
East,Store_6,2021-12-29,Toys,14,422.0,5908.0
East,Store_2,2021-10-13,Electronics,14,109.69,1535.66
East,Store_11,2021-11-13,Home & Kitchen,4,16.43,65.72
East,Store_17,2020-01-03,Home & Kitchen,19,33.99,645.8100000000001
East,Store_13,2020-01-21,Toys,5,124.65,623.25
East,Store_18,2020-04-19,Toys,8,91.65,733.2
East,Store_7,2020-10-18,Sports,7,65.39,457.73
East,Store_9,2021-04-04,Electronics,5,308.95,1544.75
East,Store_8,2020-12-06,Sports,11,99.61,1095.71
East,Store_18,2021-12-02,Electronics,1,46.61,46.61
East,Store_10,2021-08-20,Home & Kitchen,12,461.8,5541.6
East,Store_17,2021-06-20,Clothing,17,320.41,5446.97
East,Store_12,2021-06-12,Clothing,6,481.99,2891.94
East,Store_12,2020-11-06,Sports,9,49.31,443.79
East,Store_1,2020-09-23,Clothing,19,195.05,3705.95
East,Store_15,2021-09-25,Clothing,15,340.58,5108.7
East,Store_17,2020-08-20,Electronics,11,12.98,142.78
East,Store_7,2020-06-09,Sports,18,218.12,3926.16
East,Store_6,2021-10-18,Clothing,14,461.22,6457.08
East,Store_9,2021-05-12,Clothing,15,113.39,1700.85
East,Store_17,2021-05-17,Clothing,10,298.36,2983.6000000000004
East,Store_14,2021-06-30,Clothing,2,74.15,148.3
East,Store_20,2020-05-23,Home & Kitchen,17,249.92,4248.639999999999
East,Store_6,2020-11-05,Electronics,4,484.91,1939.64
East,Store_8,2020-06-23,Toys,7,105.1,735.6999999999999
East,Store_13,2021-04-26,Clothing,2,450.98,901.96
East,Store_12,2020-05-20,Home & Kitchen,15,331.53,4972.95
East,Store_7,2020-06-18,Clothing,12,27.51,330.12
East,Store_8,2020-01-11,Home & Kitchen,10,95.84,958.4
East,Store_18,2020-10-09,Sports,11,253.51,2788.61
East,Store_10,2021-10-23,Sports,2,300.61,601.22
East,Store_3,2020-05-31,Sports,5,224.38,1121.9
East,Store_17,2021-04-08,Home & Kitchen,3,98.18,294.54
East,Store_13,2020-02-18,Toys,10,420.4,4204.0
East,Store_1,2020-12-08,Clothing,1,103.18,103.18
East,Store_17,2021-12-02,Sports,1,323.17,323.17
East,Store_17,2020-01-13,Home & Kitchen,13,450.32,5854.16
East,Store_18,2020-03-18,Sports,13,109.96,1429.48
East,Store_3,2021-07-24,Home & Kitchen,5,236.92,1184.6
East,Store_18,2021-11-23,Clothing,6,89.16,534.96
East,Store_12,2020-12-02,Toys,12,381.89,4582.68
East,Store_11,2021-06-04,Toys,13,104.24,1355.12
East,Store_10,2020-02-24,Electronics,4,286.4,1145.6
East,Store_13,2020-06-08,Home & Kitchen,16,284.79,4556.64
East,Store_1,2021-01-03,Clothing,9,20.88,187.92
East,Store_12,2020-06-09,Toys,6,132.28,793.6800000000001
East,Store_13,2021-01-14,Clothing,17,18.22,309.74
East,Store_20,2020-08-11,Home & Kitchen,19,98.15,1864.85
East,Store_15,2021-06-25,Home & Kitchen,3,362.95,1088.85
East,Store_16,2021-04-09,Home & Kitchen,4,266.38,1065.52
East,Store_4,2021-11-22,Toys,11,436.42,4800.62
East,Store_2,2020-12-28,Clothing,14,70.52,987.28
East,Store_4,2020-02-07,Electronics,14,91.25,1277.5
East,Store_7,2021-12-05,Toys,7,428.67,3000.69
East,Store_13,2021-06-21,Toys,18,313.72,5646.960000000001
East,Store_17,2020-05-24,Sports,16,273.73,4379.68
East,Store_13,2021-06-01,Sports,10,186.02,1860.2
East,Store_7,2021-11-16,Home & Kitchen,8,333.33,2666.64
East,Store_5,2021-04-14,Electronics,15,470.18,7052.7
East,Store_20,2021-11-25,Toys,13,294.02,3822.26
East,Store_8,2020-12-23,Electronics,6,8.58,51.48
East,Store_7,2021-10-10,Sports,12,29.18,350.16
East,Store_4,2021-10-18,Electronics,5,81.96,409.8
East,Store_19,2020-10-13,Electronics,5,358.25,1791.25
East,Store_1,2021-11-22,Clothing,17,416.96,7088.32
East,Store_4,2021-06-26,Toys,5,277.75,1388.75
East,Store_10,2021-07-31,Sports,2,396.83,793.66
East,Store_1,2021-12-10,Home & Kitchen,12,92.24,1106.88
East,Store_18,2020-10-17,Clothing,3,455.22,1365.66
East,Store_6,2020-02-24,Clothing,3,276.27,828.81
East,Store_2,2021-08-25,Electronics,8,137.67,1101.36
East,Store_12,2020-10-16,Home & Kitchen,5,29.61,148.05
East,Store_14,2020-09-21,Sports,1,412.6,412.6
East,Store_12,2020-07-06,Sports,10,497.36,4973.6
East,Store_16,2021-12-11,Clothing,6,255.5,1533.0
East,Store_11,2021-09-12,Sports,14,310.94,4353.16
East,Store_18,2020-04-28,Home & Kitchen,4,376.85,1507.4
East,Store_5,2020-11-20,Electronics,10,122.22,1222.2
East,Store_17,2020-07-15,Home & Kitchen,13,279.29,3630.77
East,Store_8,2021-05-11,Electronics,19,311.35,5915.650000000001
East,Store_13,2021-12-10,Toys,14,416.14,5825.96
East,Store_17,2021-03-13,Home & Kitchen,12,394.92,4739.04
East,Store_13,2021-11-25,Electronics,1,418.05,418.05
East,Store_17,2020-12-12,Clothing,17,124.73,2120.41
East,Store_19,2020-04-05,Sports,2,344.89,689.78
East,Store_11,2021-04-27,Clothing,12,85.78,1029.36
East,Store_12,2020-05-22,Toys,3,452.0,1356.0
East,Store_16,2020-05-15,Home & Kitchen,14,390.08,5461.12
East,Store_13,2021-01-14,Electronics,16,320.78,5132.48
East,Store_3,2020-10-01,Sports,13,207.89,2702.57
East,Store_4,2020-07-22,Toys,2,371.93,743.86
East,Store_15,2021-04-29,Home & Kitchen,2,32.27,64.54
East,Store_18,2020-01-27,Home & Kitchen,15,188.7,2830.5
East,Store_5,2021-04-18,Electronics,13,242.02,3146.26
East,Store_14,2020-10-15,Electronics,17,375.11,6376.87
East,Store_8,2020-02-27,Sports,16,420.96,6735.36
East,Store_12,2020-09-17,Clothing,10,62.93,629.3
East,Store_15,2021-08-04,Home & Kitchen,17,139.38,2369.46
East,Store_14,2020-01-18,Electronics,19,254.76,4840.44
East,Store_14,2021-10-03,Home & Kitchen,7,47.11,329.77
East,Store_18,2020-11-08,Sports,11,356.6,3922.6
East,Store_9,2021-01-19,Clothing,9,88.57,797.1299999999999
East,Store_8,2021-01-12,Sports,1,233.95,233.95
East,Store_2,2021-07-10,Electronics,10,46.02,460.2000000000001
East,Store_3,2021-12-17,Sports,4,238.61,954.44
East,Store_19,2020-05-02,Electronics,13,65.77,855.01
East,Store_20,2021-03-07,Clothing,7,374.9,2624.3
East,Store_4,2020-11-25,Toys,11,28.5,313.5
East,Store_7,2021-04-21,Clothing,12,126.59,1519.08
East,Store_1,2020-07-17,Sports,5,86.69,433.45
East,Store_15,2020-12-09,Sports,3,457.46,1372.38
East,Store_8,2021-03-05,Clothing,2,300.02,600.04
East,Store_12,2021-12-20,Toys,5,63.69,318.45
East,Store_15,2020-08-11,Toys,13,326.03,4238.389999999999
East,Store_6,2021-01-26,Electronics,8,106.43,851.44
East,Store_3,2021-09-13,Electronics,3,18.37,55.11
East,Store_3,2021-06-05,Electronics,19,69.07,1312.33
East,Store_2,2021-11-08,Sports,9,20.54,184.86
East,Store_20,2021-07-01,Home & Kitchen,6,237.45,1424.6999999999998
East,Store_10,2020-05-26,Electronics,1,12.89,12.89
East,Store_20,2020-06-21,Toys,5,136.34,681.7
East,Store_5,2020-10-07,Home & Kitchen,3,31.15,93.45
East,Store_8,2020-10-27,Electronics,12,321.94,3863.28
East,Store_12,2021-06-19,Toys,11,152.8,1680.8000000000002
East,Store_17,2020-08-16,Home & Kitchen,6,32.24,193.44
East,Store_12,2021-11-29,Sports,17,461.55,7846.35
East,Store_18,2020-09-16,Electronics,12,496.32,5955.84
East,Store_2,2020-11-03,Sports,17,291.97,4963.490000000001
East,Store_20,2021-10-05,Electronics,18,440.49,7928.82
East,Store_12,2020-10-13,Clothing,8,272.05,2176.4
East,Store_19,2021-05-01,Toys,16,117.28,1876.48
East,Store_17,2020-06-08,Clothing,11,122.13,1343.4299999999998
East,Store_6,2020-06-24,Home & Kitchen,12,286.68,3440.16
East,Store_7,2020-03-04,Home & Kitchen,10,448.05,4480.5
East,Store_3,2020-11-07,Sports,12,241.75,2901.0
East,Store_13,2021-05-01,Home & Kitchen,11,278.06,3058.66
East,Store_10,2021-11-12,Clothing,12,365.05,4380.6
East,Store_19,2020-07-24,Home & Kitchen,6,273.67,1642.02
East,Store_19,2021-05-22,Clothing,8,290.92,2327.36
East,Store_6,2021-12-14,Electronics,4,451.84,1807.36
East,Store_20,2021-10-23,Clothing,1,347.17,347.17
East,Store_4,2020-08-30,Toys,9,42.29,380.61
East,Store_14,2020-07-19,Toys,4,243.39,973.56
East,Store_15,2020-06-17,Clothing,4,489.31,1957.24
East,Store_14,2021-01-08,Electronics,8,268.74,2149.92
East,Store_8,2020-12-02,Clothing,14,156.71,2193.94
East,Store_16,2020-06-02,Toys,15,64.57,968.55
East,Store_2,2021-06-25,Electronics,9,426.89,3842.01
East,Store_12,2021-12-14,Sports,4,410.84,1643.36
East,Store_14,2021-08-07,Clothing,7,182.41,1276.87
East,Store_15,2021-07-14,Sports,11,475.51,5230.61
East,Store_4,2020-03-06,Toys,10,12.48,124.8
East,Store_4,2020-11-18,Clothing,13,126.48,1644.24
East,Store_1,2021-12-19,Electronics,12,66.06,792.72
East,Store_18,2021-04-15,Home & Kitchen,11,343.26,3775.86
East,Store_7,2020-09-05,Toys,18,365.49,6578.82
East,Store_9,2020-09-29,Toys,7,68.75,481.25
East,Store_2,2021-09-25,Sports,8,184.44,1475.52
East,Store_6,2021-10-13,Electronics,14,37.41,523.74
East,Store_2,2021-07-12,Clothing,10,483.76,4837.6
East,Store_20,2021-05-22,Home & Kitchen,10,427.12,4271.2
East,Store_2,2020-09-13,Sports,12,229.66,2755.92
East,Store_15,2020-01-08,Clothing,4,110.01,440.04
East,Store_7,2020-10-07,Clothing,10,35.99,359.90000000000003
East,Store_4,2020-01-07,Home & Kitchen,1,159.54,159.54
East,Store_13,2020-03-31,Clothing,10,90.86,908.6
East,Store_12,2020-07-23,Home & Kitchen,11,484.49,5329.39
East,Store_9,2020-04-05,Toys,17,55.33,940.61
East,Store_5,2021-12-28,Electronics,15,19.25,288.75
East,Store_4,2020-08-28,Electronics,1,316.99,316.99
East,Store_4,2020-06-23,Toys,3,142.06,426.18
East,Store_10,2021-06-05,Home & Kitchen,18,171.15,3080.7000000000003
East,Store_6,2021-03-25,Electronics,4,489.97,1959.88
East,Store_16,2020-06-04,Home & Kitchen,17,175.52,2983.84
East,Store_18,2021-03-04,Toys,11,494.71,5441.81
East,Store_13,2020-04-25,Electronics,2,265.8,531.6
East,Store_11,2021-09-06,Clothing,3,68.51,205.53000000000003
East,Store_13,2021-12-17,Electronics,5,327.69,1638.45
East,Store_14,2021-04-21,Electronics,18,398.03,7164.539999999999
East,Store_3,2020-10-19,Electronics,19,29.37,558.03
East,Store_9,2021-06-14,Electronics,2,127.37,254.74
East,Store_5,2021-11-09,Electronics,18,209.89,3778.02
East,Store_9,2020-02-15,Sports,8,324.63,2597.04
East,Store_13,2020-09-17,Home & Kitchen,5,226.24,1131.2
East,Store_5,2020-10-18,Clothing,13,347.27,4514.51
East,Store_7,2020-06-28,Clothing,1,102.77,102.77
East,Store_9,2020-06-29,Sports,17,333.37,5667.29
East,Store_12,2021-10-29,Home & Kitchen,7,79.98,559.86
East,Store_8,2021-10-27,Home & Kitchen,2,61.88,123.76
East,Store_15,2020-01-05,Toys,5,466.81,2334.05
East,Store_9,2021-05-17,Toys,1,9.19,9.19
East,Store_16,2020-03-30,Electronics,7,90.62,634.34
East,Store_20,2021-10-11,Sports,5,123.5,617.5
East,Store_15,2021-10-14,Home & Kitchen,4,161.74,646.96
East,Store_12,2021-05-21,Home & Kitchen,12,410.33,4923.96
East,Store_11,2021-08-03,Home & Kitchen,5,484.91,2424.55
East,Store_10,2020-08-25,Toys,4,13.8,55.2
East,Store_4,2021-04-20,Toys,11,247.59,2723.49
East,Store_3,2021-03-28,Home & Kitchen,17,91.14,1549.38
East,Store_9,2021-03-10,Sports,16,337.45,5399.2
East,Store_5,2020-10-31,Sports,18,79.96,1439.28
East,Store_11,2021-09-09,Clothing,17,232.81,3957.77
East,Store_5,2021-06-21,Toys,19,234.33,4452.27
East,Store_15,2021-02-21,Sports,8,111.99,895.92
East,Store_2,2020-03-17,Electronics,1,297.7,297.7
East,Store_20,2020-03-27,Clothing,5,355.95,1779.75
East,Store_20,2020-09-23,Toys,19,412.27,7833.129999999999
East,Store_18,2020-11-23,Clothing,13,42.55,553.15
East,Store_8,2020-09-23,Sports,17,350.83,5964.11
East,Store_12,2021-08-22,Home & Kitchen,2,176.16,352.32
East,Store_3,2020-08-25,Sports,1,328.59,328.59
East,Store_3,2021-09-11,Electronics,10,306.42,3064.2000000000003
East,Store_20,2021-11-15,Toys,6,493.06,2958.36
East,Store_1,2020-02-23,Sports,3,217.78,653.34
East,Store_11,2020-09-28,Toys,10,86.04,860.4000000000001
East,Store_5,2021-04-24,Toys,6,8.57,51.42
East,Store_12,2021-03-08,Electronics,7,43.19,302.33
East,Store_10,2020-11-27,Electronics,13,188.1,2445.3
East,Store_17,2020-02-16,Home & Kitchen,17,360.88,6134.96
East,Store_7,2021-12-30,Clothing,19,411.22,7813.18
East,Store_16,2021-07-28,Sports,1,393.27,393.27
East,Store_8,2020-05-16,Home & Kitchen,11,100.2,1102.2
East,Store_15,2021-03-10,Electronics,8,184.43,1475.44
East,Store_6,2020-02-15,Toys,1,377.52,377.52
East,Store_15,2021-04-01,Clothing,5,51.42,257.1
East,Store_6,2020-05-25,Electronics,14,496.12,6945.68
East,Store_20,2020-06-09,Electronics,14,480.21,6722.94
East,Store_8,2020-09-28,Home & Kitchen,15,264.76,3971.4
East,Store_2,2021-08-17,Toys,8,369.89,2959.12
East,Store_8,2021-10-23,Clothing,10,274.09,2740.9
East,Store_1,2021-09-18,Clothing,11,31.47,346.17
East,Store_14,2021-01-15,Electronics,17,220.87,3754.79
East,Store_3,2020-02-18,Electronics,12,220.92,2651.04
East,Store_19,2021-08-11,Toys,18,86.55,1557.9
East,Store_18,2021-02-11,Home & Kitchen,3,348.04,1044.12
East,Store_3,2021-02-20,Clothing,6,16.94,101.64
East,Store_5,2020-02-06,Toys,16,186.55,2984.8
East,Store_6,2020-10-25,Electronics,1,161.19,161.19
East,Store_12,2021-03-12,Sports,19,170.3,3235.7000000000003
East,Store_11,2021-12-21,Sports,7,415.54,2908.78
East,Store_9,2020-02-11,Clothing,9,340.29,3062.61
East,Store_4,2020-11-02,Sports,15,82.82,1242.3
East,Store_1,2020-06-09,Sports,12,319.15,3829.8
East,Store_5,2021-09-19,Toys,18,102.64,1847.52
East,Store_15,2020-09-18,Electronics,17,33.2,564.4000000000001
East,Store_9,2021-05-17,Home & Kitchen,18,473.14,8516.52
East,Store_19,2021-10-19,Toys,13,286.67,3726.71
East,Store_14,2021-12-04,Sports,12,253.74,3044.88
East,Store_19,2021-11-27,Electronics,6,331.94,1991.64
East,Store_8,2021-02-07,Clothing,7,479.24,3354.6800000000003
East,Store_12,2020-12-16,Electronics,13,170.32,2214.16
East,Store_9,2020-06-16,Toys,18,298.05,5364.900000000001
East,Store_19,2021-04-30,Electronics,16,91.42,1462.72
East,Store_2,2021-05-05,Sports,17,415.04,7055.68
East,Store_16,2021-09-18,Home & Kitchen,1,389.17,389.17
East,Store_4,2020-05-27,Home & Kitchen,13,123.95,1611.35
East,Store_8,2021-07-24,Sports,6,183.64,1101.84
East,Store_10,2020-03-25,Toys,19,463.37,8804.03
East,Store_10,2021-04-17,Toys,1,264.25,264.25
East,Store_8,2021-04-27,Home & Kitchen,15,122.04,1830.6
East,Store_14,2021-11-02,Clothing,2,392.14,784.28
East,Store_7,2020-04-04,Toys,13,229.13,2978.69
East,Store_7,2020-10-27,Clothing,12,358.1,4297.200000000001
East,Store_18,2020-01-23,Clothing,18,167.54,3015.72
East,Store_12,2020-04-29,Electronics,8,359.41,2875.28
East,Store_10,2020-09-13,Home & Kitchen,13,468.67,6092.71
East,Store_15,2020-01-17,Home & Kitchen,15,174.33,2614.9500000000003
East,Store_12,2021-09-21,Electronics,10,60.65,606.5
East,Store_3,2021-05-18,Home & Kitchen,7,146.16,1023.12
East,Store_10,2020-09-13,Toys,16,117.19,1875.04
East,Store_15,2021-01-21,Electronics,18,236.67,4260.06
East,Store_20,2021-05-17,Clothing,8,75.62,604.96
East,Store_2,2020-10-11,Electronics,5,231.53,1157.65
East,Store_8,2021-03-22,Sports,16,413.18,6610.88
East,Store_4,2021-12-15,Home & Kitchen,6,442.56,2655.36
East,Store_7,2020-02-08,Clothing,3,371.0,1113.0
East,Store_15,2021-04-17,Electronics,3,113.46,340.38
East,Store_9,2020-02-17,Toys,16,27.74,443.84
East,Store_12,2020-12-07,Electronics,11,72.32,795.52
East,Store_17,2021-08-18,Sports,14,13.55,189.7
East,Store_10,2020-07-11,Toys,16,89.02,1424.32
East,Store_8,2020-04-09,Clothing,10,255.66,2556.6
East,Store_19,2021-03-05,Toys,6,420.0,2520.0
East,Store_13,2020-03-21,Home & Kitchen,13,482.55,6273.150000000001
East,Store_10,2021-10-31,Toys,7,159.57,1116.99
East,Store_9,2020-12-27,Toys,16,359.64,5754.24
East,Store_4,2020-01-19,Toys,11,69.36,762.96
East,Store_13,2020-12-22,Clothing,7,23.0,161.0
East,Store_6,2021-09-29,Clothing,7,162.39,1136.73
East,Store_9,2020-07-12,Home & Kitchen,8,481.34,3850.72
East,Store_17,2021-04-01,Toys,5,437.42,2187.1
East,Store_6,2021-03-21,Clothing,10,170.31,1703.1
East,Store_8,2021-04-05,Toys,12,179.14,2149.68
East,Store_18,2021-08-22,Toys,19,434.94,8263.86
East,Store_11,2020-07-20,Sports,4,137.73,550.92
East,Store_8,2021-01-04,Toys,3,292.64,877.92
East,Store_11,2021-08-18,Toys,4,175.09,700.36
East,Store_16,2021-12-03,Sports,3,396.39,1189.17
East,Store_14,2020-11-13,Electronics,15,91.48,1372.2
East,Store_18,2021-06-22,Clothing,15,154.19,2312.85
East,Store_5,2021-07-19,Home & Kitchen,2,210.99,421.98
East,Store_18,2020-05-29,Home & Kitchen,3,328.03,984.09
East,Store_10,2021-12-13,Electronics,4,499.29,1997.16
East,Store_3,2020-10-21,Sports,3,126.93,380.79
East,Store_1,2021-07-30,Home & Kitchen,3,437.19,1311.57
East,Store_14,2020-09-02,Sports,13,404.31,5256.03
East,Store_13,2021-09-15,Electronics,2,236.57,473.14
East,Store_11,2021-10-18,Electronics,12,302.45,3629.4
East,Store_8,2020-03-12,Home & Kitchen,2,118.82,237.64
East,Store_1,2020-01-24,Clothing,6,491.53,2949.18
East,Store_3,2021-01-08,Clothing,7,285.16,1996.12
East,Store_10,2020-05-25,Electronics,1,356.26,356.26
East,Store_14,2020-02-23,Clothing,16,120.8,1932.8
East,Store_10,2021-06-11,Clothing,12,496.07,5952.84
East,Store_14,2020-12-09,Clothing,12,424.29,5091.4800000000005
East,Store_15,2020-09-26,Electronics,2,132.18,264.36
East,Store_3,2021-07-23,Electronics,1,235.17,235.17
East,Store_16,2020-09-26,Sports,19,454.15,8628.85
East,Store_16,2021-07-09,Home & Kitchen,16,186.29,2980.64
East,Store_1,2020-03-29,Home & Kitchen,6,414.77,2488.62
East,Store_6,2020-09-03,Sports,19,485.24,9219.56
East,Store_1,2021-05-11,Clothing,15,154.41,2316.15
East,Store_13,2020-10-30,Home & Kitchen,16,98.64,1578.24
East,Store_4,2020-10-29,Sports,12,240.86,2890.32
East,Store_1,2021-03-04,Toys,18,389.66,7013.88
East,Store_2,2021-07-21,Sports,1,25.11,25.11
East,Store_9,2021-07-02,Toys,19,497.93,9460.67
