Region,Store,Date,ProductCategory,UnitsSold,UnitPrice,Revenue
West,Store_12,2021-11-10,Clothing,17,85.89,1460.13
West,Store_18,2021-08-28,Sports,12,461.4,5536.799999999999
West,Store_16,2020-09-22,Clothing,7,332.25,2325.75
West,Store_7,2021-08-09,Toys,10,283.05,2830.5
West,Store_5,2020-01-29,Clothing,13,79.42,1032.46
West,Store_16,2020-01-09,Sports,11,460.29,5063.1900000000005
West,Store_18,2020-05-04,Toys,7,184.29,1290.03
West,Store_3,2020-12-31,Electronics,19,205.98,3913.62
West,Store_20,2020-01-29,Clothing,7,280.61,1964.27
West,Store_12,2021-06-26,Toys,17,58.93,1001.81
West,Store_7,2020-05-01,Sports,19,107.76,2047.44
West,Store_6,2021-10-14,Toys,3,280.9,842.6999999999999
West,Store_13,2021-02-14,Sports,12,65.85,790.1999999999999
West,Store_5,2020-09-13,Toys,10,141.4,1414.0
West,Store_7,2020-06-22,Home & Kitchen,4,77.7,310.8
West,Store_11,2020-09-04,Home & Kitchen,15,237.91,3568.65
West,Store_13,2020-11-02,Sports,14,392.22,5491.08
West,Store_20,2021-08-31,Toys,10,451.25,4512.5
West,Store_11,2020-10-10,Clothing,15,207.52,3112.8
West,Store_12,2020-02-02,Sports,10,252.7,2527.0
West,Store_18,2021-12-15,Sports,8,408.16,3265.28
West,Store_2,2020-02-13,Clothing,17,82.34,1399.78
West,Store_13,2021-01-19,Toys,6,101.96,611.76
West,Store_3,2020-06-30,Electronics,8,249.23,1993.84
West,Store_11,2020-01-27,Sports,16,297.63,4762.08
West,Store_15,2021-03-18,Electronics,2,458.62,917.24
West,Store_4,2020-07-10,Clothing,18,264.3,4757.400000000001
West,Store_11,2021-08-27,Toys,14,417.28,5841.92
West,Store_18,2020-05-29,Toys,12,19.76,237.12
West,Store_20,2020-09-12,Toys,14,223.9,3134.6
West,Store_4,2021-03-22,Toys,8,476.65,3813.2
West,Store_19,2020-12-27,Sports,3,397.57,1192.71
West,Store_16,2020-02-05,Toys,13,183.53,2385.89
West,Store_3,2021-03-01,Home & Kitchen,18,62.69,1128.42
West,Store_14,2020-06-29,Toys,10,5.35,53.5
West,Store_8,2020-01-01,Home & Kitchen,5,494.81,2474.05
West,Store_10,2021-11-21,Electronics,9,365.2,3286.8
West,Store_15,2020-11-17,Clothing,18,154.55,2781.9
West,Store_5,2020-05-08,Home & Kitchen,6,270.98,1625.88
West,Store_14,2021-11-23,Clothing,12,319.99,3839.88
West,Store_1,2020-08-16,Electronics,17,79.61,1353.37
West,Store_6,2020-06-11,Electronics,3,375.32,1125.96
West,Store_11,2021-03-01,Home & Kitchen,10,481.96,4819.599999999999
West,Store_6,2021-09-05,Toys,19,477.01,9063.19
West,Store_15,2020-03-09,Sports,7,350.15,2451.05
West,Store_11,2020-08-28,Electronics,13,106.67,1386.71
West,Store_16,2021-07-27,Sports,12,174.2,2090.4
West,Store_9,2021-09-21,Sports,16,295.31,4724.96
West,Store_14,2020-01-09,Home & Kitchen,6,331.18,1987.08
West,Store_2,2021-07-05,Sports,17,47.63,809.71
West,Store_16,2020-11-05,Clothing,14,87.28,1221.92
West,Store_18,2020-01-15,Electronics,14,138.04,1932.56
West,Store_6,2020-11-26,Clothing,17,346.63,5892.71
West,Store_10,2020-09-20,Sports,7,10.55,73.85000000000001
West,Store_16,2020-12-12,Electronics,15,485.67,7285.05
West,Store_8,2020-11-14,Toys,4,168.49,673.96
West,Store_11,2021-06-13,Clothing,10,163.28,1632.8
West,Store_10,2021-07-23,Electronics,9,491.88,4426.92
West,Store_9,2021-01-13,Home & Kitchen,15,369.45,5541.75
West,Store_20,2021-12-07,Electronics,7,312.74,2189.1800000000003
West,Store_7,2020-01-20,Clothing,19,260.05,4940.95
West,Store_6,2020-03-19,Toys,2,191.72,383.44
West,Store_17,2020-01-15,Toys,19,419.1,7962.900000000001
West,Store_14,2021-05-28,Sports,12,371.4,4456.799999999999
West,Store_13,2021-11-20,Electronics,10,487.73,4877.3
West,Store_19,2020-05-17,Electronics,10,142.06,1420.6
West,Store_5,2020-11-27,Clothing,8,21.62,172.96
West,Store_14,2021-10-08,Toys,2,388.05,776.1
West,Store_7,2021-05-05,Electronics,10,376.54,3765.4
West,Store_13,2020-11-09,Sports,6,232.59,1395.54
West,Store_6,2020-05-01,Sports,5,126.96,634.8
West,Store_4,2020-12-31,Home & Kitchen,2,471.53,943.06
West,Store_19,2020-08-27,Clothing,13,42.15,547.9499999999999
West,Store_16,2021-09-09,Home & Kitchen,7,192.71,1348.97
West,Store_15,2020-01-10,Clothing,9,163.34,1470.06
West,Store_6,2021-12-22,Electronics,14,441.33,6178.62
West,Store_19,2020-06-24,Toys,13,129.19,1679.47
West,Store_10,2020-08-22,Home & Kitchen,10,8.03,80.3
West,Store_17,2020-07-06,Electronics,18,30.28,545.04
West,Store_17,2020-07-25,Electronics,14,290.48,4066.72
West,Store_13,2021-04-12,Toys,11,140.39,1544.29
West,Store_4,2020-01-18,Electronics,7,364.77,2553.39
West,Store_8,2020-05-18,Sports,7,33.66,235.62
West,Store_12,2020-01-28,Clothing,8,33.89,271.12
West,Store_16,2020-05-12,Clothing,11,447.2,4919.2
West,Store_1,2021-04-27,Electronics,7,496.86,3478.02
West,Store_8,2020-10-23,Home & Kitchen,2,261.23,522.46
West,Store_18,2021-11-16,Clothing,7,38.54,269.78
West,Store_14,2021-08-11,Electronics,13,453.55,5896.150000000001
West,Store_4,2020-11-17,Electronics,18,167.47,3014.46
West,Store_15,2021-07-27,Toys,9,480.57,4325.13
West,Store_4,2021-02-27,Clothing,19,169.81,3226.39
West,Store_15,2021-06-01,Toys,7,490.2,3431.4
West,Store_6,2020-10-02,Toys,1,24.92,24.92
West,Store_13,2020-10-11,Home & Kitchen,17,200.0,3400.0
West,Store_1,2021-11-12,Home & Kitchen,17,270.25,4594.25
West,Store_1,2021-02-07,Home & Kitchen,14,70.89,992.46
West,Store_13,2020-08-29,Sports,18,130.77,2353.86
West,Store_1,2021-11-30,Clothing,18,105.14,1892.52
West,Store_1,2021-10-07,Home & Kitchen,19,396.07,7525.33
West,Store_15,2020-08-04,Sports,15,287.68,4315.2
West,Store_4,2020-04-17,Home & Kitchen,1,331.19,331.19
West,Store_14,2020-07-27,Toys,18,222.09,3997.62
West,Store_10,2020-09-08,Sports,11,217.51,2392.61
West,Store_10,2021-09-10,Toys,4,450.82,1803.28
West,Store_19,2020-05-08,Sports,14,306.41,4289.740000000001
West,Store_4,2021-02-24,Electronics,1,126.13,126.13
West,Store_6,2020-01-06,Sports,10,173.31,1733.1
West,Store_18,2020-01-10,Home & Kitchen,6,468.77,2812.62
West,Store_12,2020-10-21,Toys,1,231.17,231.17
West,Store_9,2020-10-16,Home & Kitchen,17,85.82,1458.9399999999998
West,Store_1,2020-02-05,Electronics,2,95.79,191.58
West,Store_2,2021-10-10,Home & Kitchen,15,412.42,6186.3
West,Store_13,2020-11-25,Electronics,4,460.29,1841.16
West,Store_2,2020-06-10,Electronics,19,281.67,5351.7300000000005
West,Store_8,2021-08-04,Sports,18,416.81,7502.58
West,Store_10,2021-04-09,Toys,3,54.67,164.01
West,Store_9,2021-01-22,Sports,4,426.08,1704.32
West,Store_13,2021-10-14,Sports,15,46.88,703.2
West,Store_13,2021-07-17,Toys,3,125.97,377.91
West,Store_11,2021-10-16,Sports,7,414.8,2903.6
West,Store_3,2020-06-13,Sports,3,45.04,135.12
West,Store_1,2020-12-09,Electronics,9,448.59,4037.31
West,Store_18,2021-10-22,Clothing,8,482.95,3863.6
West,Store_4,2020-09-12,Toys,13,34.35,446.55
West,Store_9,2020-09-04,Clothing,9,69.35,624.15
West,Store_14,2020-07-18,Home & Kitchen,10,375.67,3756.7
West,Store_15,2021-02-09,Home & Kitchen,11,466.19,5128.09
West,Store_20,2021-03-25,Toys,3,261.84,785.52
West,Store_14,2020-06-04,Electronics,3,144.41,433.23
West,Store_7,2021-03-12,Home & Kitchen,7,226.52,1585.64
West,Store_3,2021-02-26,Toys,7,263.42,1843.94
West,Store_14,2021-02-10,Electronics,8,151.15,1209.2
West,Store_12,2021-07-30,Electronics,2,314.57,629.14
West,Store_14,2020-10-26,Home & Kitchen,3,240.68,722.04
West,Store_17,2021-04-02,Toys,10,498.76,4987.6
West,Store_5,2020-03-21,Electronics,13,267.76,3480.88
West,Store_20,2021-12-22,Clothing,16,97.55,1560.8
West,Store_17,2021-01-27,Toys,16,22.73,363.68
West,Store_12,2021-07-13,Home & Kitchen,2,169.86,339.72
West,Store_18,2020-09-01,Toys,19,458.87,8718.53
West,Store_16,2021-08-11,Home & Kitchen,11,70.4,774.4000000000001
West,Store_4,2021-09-25,Electronics,15,78.92,1183.8
West,Store_5,2020-01-19,Sports,9,441.36,3972.24
West,Store_17,2021-10-29,Home & Kitchen,10,11.28,112.8
West,Store_2,2020-08-11,Sports,6,18.6,111.6
West,Store_7,2020-03-26,Clothing,16,315.51,5048.16
West,Store_1,2020-05-09,Home & Kitchen,19,378.95,7200.05
West,Store_6,2021-12-13,Clothing,3,235.83,707.49
West,Store_6,2020-06-30,Home & Kitchen,3,103.45,310.35
West,Store_20,2020-08-16,Sports,2,38.99,77.98
West,Store_20,2021-12-15,Clothing,12,413.6,4963.200000000001
West,Store_9,2020-08-20,Sports,2,467.14,934.28
West,Store_13,2021-04-12,Sports,10,341.92,3419.2000000000003
West,Store_9,2021-08-16,Clothing,10,213.92,2139.2
West,Store_17,2020-09-23,Toys,13,243.9,3170.7000000000003
West,Store_7,2021-09-15,Home & Kitchen,4,6.23,24.92
West,Store_13,2020-06-11,Sports,2,426.66,853.32
West,Store_8,2021-02-14,Sports,17,492.64,8374.88
West,Store_20,2020-03-18,Home & Kitchen,2,315.94,631.88
West,Store_7,2020-05-15,Home & Kitchen,2,6.7,13.4
West,Store_5,2021-07-29,Toys,8,394.27,3154.16
West,Store_20,2020-06-18,Home & Kitchen,12,210.8,2529.6000000000004
West,Store_14,2021-10-30,Toys,14,34.18,478.52
West,Store_1,2020-11-08,Electronics,5,473.13,2365.65
West,Store_5,2021-12-07,Electronics,15,287.21,4308.15
West,Store_15,2020-08-19,Clothing,18,358.64,6455.52
West,Store_3,2021-11-29,Toys,3,142.75,428.25
West,Store_11,2021-02-06,Home & Kitchen,19,140.95,2678.05
West,Store_15,2020-04-13,Sports,12,131.56,1578.72
West,Store_4,2020-07-15,Electronics,18,66.65,1199.7
West,Store_14,2021-03-09,Electronics,6,402.96,2417.76
West,Store_14,2020-10-13,Toys,5,379.85,1899.25
West,Store_3,2021-10-26,Toys,2,123.57,247.14
West,Store_12,2020-06-05,Home & Kitchen,9,28.82,259.38
West,Store_10,2021-01-01,Clothing,12,415.63,4987.56
West,Store_16,2020-01-10,Sports,16,309.7,4955.2
West,Store_15,2021-04-08,Toys,10,15.14,151.4
West,Store_4,2020-03-18,Clothing,13,8.6,111.8
West,Store_13,2021-09-04,Electronics,18,466.78,8402.039999999999
West,Store_1,2020-09-24,Electronics,18,30.68,552.24
West,Store_19,2021-11-09,Sports,8,15.56,124.48
West,Store_4,2021-09-26,Clothing,3,241.03,723.09
West,Store_14,2021-08-08,Electronics,10,278.45,2784.5
West,Store_14,2020-07-24,Electronics,11,128.37,1412.0700000000002
West,Store_17,2020-06-12,Clothing,11,206.46,2271.06
West,Store_9,2020-03-02,Sports,11,115.72,1272.92
West,Store_11,2020-11-04,Electronics,11,461.33,5074.63
West,Store_3,2021-01-01,Home & Kitchen,5,203.22,1016.1
West,Store_14,2021-08-18,Toys,1,261.15,261.15
West,Store_20,2021-07-28,Sports,16,88.87,1421.92
West,Store_3,2020-03-31,Clothing,10,181.69,1816.9
West,Store_13,2020-02-20,Electronics,8,349.23,2793.84
West,Store_5,2021-08-31,Clothing,16,98.35,1573.6
West,Store_13,2021-07-15,Clothing,8,11.51,92.08
West,Store_7,2020-03-31,Electronics,15,360.55,5408.25
West,Store_12,2021-04-08,Clothing,8,6.6,52.8
West,Store_18,2020-06-21,Home & Kitchen,6,84.07,504.42
West,Store_19,2021-11-14,Clothing,4,262.9,1051.6
West,Store_16,2020-12-14,Sports,11,179.95,1979.45
West,Store_2,2020-08-09,Toys,2,20.06,40.12
West,Store_14,2020-12-12,Electronics,4,327.4,1309.6
West,Store_12,2021-09-01,Clothing,6,232.73,1396.38
West,Store_2,2020-07-16,Electronics,16,247.92,3966.72
West,Store_16,2020-09-06,Sports,6,140.47,842.8199999999999
West,Store_3,2020-11-29,Toys,15,372.72,5590.8
West,Store_8,2020-11-20,Clothing,14,105.21,1472.9399999999998
West,Store_11,2020-04-30,Home & Kitchen,16,420.55,6728.8
West,Store_11,2021-04-05,Sports,3,275.04,825.1200000000001
West,Store_3,2021-10-07,Home & Kitchen,4,387.18,1548.72
West,Store_10,2020-04-17,Sports,16,141.07,2257.12
West,Store_15,2020-05-20,Home & Kitchen,15,30.68,460.2
West,Store_9,2021-09-25,Electronics,17,259.27,4407.59
West,Store_10,2021-10-14,Clothing,10,140.99,1409.9
West,Store_15,2021-05-14,Sports,11,331.99,3651.89
West,Store_4,2021-04-20,Electronics,13,495.48,6441.24
West,Store_11,2021-01-10,Toys,6,360.03,2160.18
West,Store_14,2020-05-24,Clothing,1,57.52,57.52
West,Store_17,2021-01-30,Sports,14,201.59,2822.26
West,Store_12,2021-09-21,Electronics,17,262.48,4462.16
West,Store_6,2020-04-25,Clothing,15,425.23,6378.450000000001
West,Store_8,2020-02-09,Electronics,17,230.07,3911.19
West,Store_9,2020-01-18,Electronics,12,36.28,435.36
West,Store_7,2020-08-29,Toys,16,230.98,3695.68
West,Store_1,2021-12-29,Clothing,11,136.38,1500.1799999999998
West,Store_13,2021-04-24,Electronics,15,384.24,5763.6
West,Store_11,2020-01-19,Clothing,5,459.41,2297.05
West,Store_18,2021-05-11,Sports,5,221.07,1105.35
West,Store_3,2020-07-31,Electronics,1,163.72,163.72
West,Store_8,2020-12-14,Clothing,15,121.59,1823.85
West,Store_2,2020-12-05,Home & Kitchen,18,56.46,1016.28
West,Store_17,2020-06-23,Toys,1,359.18,359.18
West,Store_4,2021-02-04,Electronics,17,144.11,2449.8700000000003
West,Store_19,2021-02-08,Electronics,11,87.97,967.67
West,Store_13,2020-07-21,Clothing,3,317.19,951.57
West,Store_7,2020-12-26,Toys,17,339.8,5776.6
West,Store_9,2020-05-22,Toys,14,386.16,5406.240000000001
West,Store_5,2020-06-15,Home & Kitchen,18,210.13,3782.34
West,Store_19,2020-01-14,Home & Kitchen,10,282.21,2822.1
West,Store_4,2020-05-04,Toys,9,42.42,381.78
West,Store_9,2020-05-26,Home & Kitchen,10,281.18,2811.8
West,Store_8,2020-11-19,Sports,17,8.91,151.47
West,Store_15,2020-06-11,Electronics,11,175.86,1934.46
West,Store_12,2021-04-02,Clothing,4,23.67,94.68
West,Store_4,2020-05-19,Sports,3,276.52,829.56
West,Store_11,2021-03-20,Electronics,13,18.14,235.82
West,Store_2,2020-12-02,Toys,2,396.4,792.8
West,Store_20,2020-01-30,Home & Kitchen,13,408.06,5304.78
West,Store_16,2021-02-10,Toys,17,77.27,1313.59
West,Store_19,2020-01-03,Toys,18,120.85,2175.3
West,Store_15,2020-04-21,Clothing,16,246.68,3946.88
West,Store_11,2020-07-27,Toys,6,414.01,2484.06
West,Store_8,2020-06-24,Toys,12,43.2,518.4000000000001
West,Store_19,2021-03-26,Electronics,9,144.46,1300.14
West,Store_1,2021-08-07,Sports,8,68.61,548.88
West,Store_20,2020-10-07,Toys,17,38.12,648.04
West,Store_11,2021-08-08,Toys,13,440.53,5726.889999999999
West,Store_7,2021-01-01,Home & Kitchen,10,387.22,3872.2
West,Store_4,2020-12-22,Home & Kitchen,11,68.64,755.04
West,Store_19,2021-01-03,Sports,9,319.95,2879.55
West,Store_2,2020-09-26,Electronics,4,148.61,594.44
West,Store_4,2020-10-25,Electronics,4,452.96,1811.84
West,Store_18,2021-04-29,Toys,10,351.67,3516.7000000000003
West,Store_13,2021-03-03,Clothing,14,13.09,183.26
West,Store_2,2021-12-17,Clothing,19,375.73,7138.870000000001
West,Store_4,2021-08-29,Sports,14,51.8,725.1999999999999
West,Store_20,2021-11-29,Electronics,4,184.81,739.24
West,Store_6,2020-10-15,Clothing,19,129.01,2451.19
West,Store_13,2021-06-14,Clothing,9,157.78,1420.02
West,Store_2,2020-11-06,Electronics,7,84.92,594.44
West,Store_9,2020-10-07,Toys,5,75.09,375.4500000000001
West,Store_9,2020-12-27,Electronics,9,307.28,2765.5199999999995
West,Store_20,2020-02-10,Sports,6,365.57,2193.42
West,Store_19,2020-11-29,Toys,15,455.39,6830.849999999999
West,Store_6,2021-12-13,Clothing,13,58.98,766.74
West,Store_3,2021-01-27,Sports,19,309.11,5873.09
West,Store_11,2020-12-15,Clothing,15,74.27,1114.05
West,Store_13,2021-10-15,Clothing,10,31.8,318.0
West,Store_17,2020-01-29,Clothing,16,179.01,2864.16
West,Store_6,2020-04-27,Sports,4,265.04,1060.16
West,Store_10,2021-06-27,Toys,13,419.01,5447.13
West,Store_7,2021-09-24,Home & Kitchen,19,430.71,8183.49
West,Store_8,2021-04-05,Clothing,19,7.79,148.01
West,Store_1,2020-02-13,Toys,19,35.54,675.26
West,Store_13,2021-11-15,Clothing,5,260.38,1301.9
West,Store_10,2021-08-09,Electronics,7,437.22,3060.54
West,Store_18,2021-05-11,Electronics,5,461.39,2306.95
West,Store_3,2021-10-30,Electronics,19,438.08,8323.52
West,Store_3,2020-05-04,Sports,1,396.04,396.04
West,Store_10,2021-10-08,Electronics,14,82.11,1149.54
West,Store_12,2020-08-15,Sports,18,69.1,1243.8
West,Store_16,2020-12-14,Sports,9,150.91,1358.19
West,Store_9,2021-07-06,Home & Kitchen,1,331.92,331.92
West,Store_5,2021-10-05,Clothing,7,100.28,701.96
West,Store_6,2021-10-25,Home & Kitchen,6,180.88,1085.28
West,Store_16,2020-09-10,Toys,10,314.32,3143.2
West,Store_18,2020-08-19,Electronics,14,477.59,6686.259999999999
West,Store_10,2020-08-08,Sports,7,74.62,522.34
West,Store_1,2020-08-11,Toys,12,496.21,5954.52
West,Store_10,2021-02-03,Home & Kitchen,15,82.4,1236.0
West,Store_11,2021-05-25,Sports,4,184.18,736.72
West,Store_18,2021-10-03,Toys,14,336.46,4710.44
West,Store_17,2020-01-21,Electronics,13,230.42,2995.46
West,Store_17,2021-05-29,Home & Kitchen,5,317.87,1589.35
West,Store_9,2020-06-11,Sports,8,166.42,1331.36
West,Store_8,2021-09-14,Sports,8,372.29,2978.32
West,Store_18,2021-01-02,Toys,18,272.49,4904.82
West,Store_10,2020-01-28,Clothing,9,18.46,166.14
West,Store_14,2021-07-09,Sports,10,113.32,1133.1999999999998
West,Store_3,2020-04-26,Toys,9,177.77,1599.93
West,Store_14,2020-06-30,Home & Kitchen,4,428.08,1712.32
West,Store_9,2021-03-29,Sports,13,427.18,5553.34
West,Store_11,2020-12-04,Electronics,17,9.09,154.53
West,Store_9,2021-10-12,Sports,1,236.67,236.67
West,Store_13,2020-10-13,Toys,19,358.2,6805.8
West,Store_2,2020-03-08,Electronics,12,386.57,4638.84
West,Store_2,2021-06-12,Electronics,1,184.58,184.58
West,Store_16,2020-05-13,Clothing,18,300.43,5407.74
West,Store_12,2021-10-07,Toys,19,112.65,2140.35
West,Store_2,2021-09-30,Electronics,2,188.38,376.76
West,Store_19,2020-05-17,Home & Kitchen,6,311.33,1867.98
West,Store_20,2021-02-04,Toys,16,382.58,6121.28
West,Store_16,2021-02-14,Electronics,3,44.11,132.32999999999998
West,Store_2,2021-10-21,Clothing,11,282.58,3108.38
West,Store_5,2020-11-16,Home & Kitchen,16,290.13,4642.08
West,Store_19,2020-11-24,Sports,8,115.95,927.6
West,Store_15,2020-03-05,Clothing,18,85.23,1534.14
West,Store_3,2021-07-16,Home & Kitchen,2,429.22,858.44
West,Store_5,2020-12-19,Clothing,18,140.76,2533.68
West,Store_3,2020-05-20,Electronics,13,93.91,1220.83
West,Store_8,2020-10-18,Electronics,6,496.3,2977.8
West,Store_15,2021-08-05,Home & Kitchen,18,202.28,3641.04
West,Store_4,2020-12-06,Sports,12,209.05,2508.6000000000004
West,Store_14,2020-11-19,Clothing,19,75.94,1442.86
West,Store_3,2020-03-14,Home & Kitchen,4,221.37,885.48
West,Store_6,2020-07-06,Electronics,5,321.35,1606.75
West,Store_14,2020-08-09,Home & Kitchen,4,186.36,745.44
West,Store_6,2020-09-25,Sports,12,138.91,1666.92
West,Store_13,2020-02-25,Home & Kitchen,2,408.98,817.96
West,Store_5,2021-01-22,Sports,18,473.67,8526.06
West,Store_3,2021-08-21,Home & Kitchen,15,421.12,6316.8
West,Store_9,2021-03-11,Home & Kitchen,6,348.31,2089.86
West,Store_14,2020-03-26,Clothing,18,343.05,6174.900000000001
West,Store_17,2020-03-05,Electronics,1,341.85,341.85
West,Store_10,2021-11-29,Electronics,19,149.62,2842.78
West,Store_15,2021-06-08,Clothing,3,461.21,1383.63
West,Store_16,2020-12-15,Clothing,18,348.88,6279.84
West,Store_5,2021-03-30,Electronics,8,60.37,482.96
West,Store_19,2020-05-22,Toys,6,403.56,2421.36
West,Store_7,2021-12-06,Toys,17,295.69,5026.73
West,Store_18,2020-01-22,Toys,2,413.88,827.76
West,Store_18,2021-09-12,Electronics,12,264.66,3175.92
West,Store_17,2021-07-04,Home & Kitchen,17,312.23,5307.91
West,Store_1,2021-08-04,Electronics,11,129.28,1422.08
West,Store_6,2020-06-23,Clothing,1,445.44,445.44
West,Store_6,2020-10-30,Sports,7,330.42,2312.94
West,Store_7,2021-05-30,Electronics,10,326.46,3264.6
West,Store_10,2021-06-22,Toys,15,222.02,3330.3
West,Store_10,2021-02-24,Clothing,12,133.8,1605.6
West,Store_19,2021-11-27,Clothing,18,340.24,6124.32
West,Store_15,2021-07-28,Electronics,1,355.33,355.33
West,Store_2,2020-08-13,Toys,2,281.11,562.22
West,Store_4,2021-10-18,Home & Kitchen,12,5.19,62.28
West,Store_13,2021-10-17,Home & Kitchen,3,179.74,539.22
West,Store_5,2020-06-07,Home & Kitchen,4,436.17,1744.68
West,Store_18,2021-09-27,Clothing,11,211.61,2327.71
West,Store_11,2021-12-28,Sports,3,150.0,450.0
West,Store_19,2021-03-24,Toys,10,290.01,2900.1
West,Store_12,2021-09-10,Clothing,7,239.22,1674.54
West,Store_13,2021-06-18,Electronics,12,164.7,1976.4
West,Store_18,2020-12-14,Home & Kitchen,19,27.48,522.12
West,Store_16,2021-09-19,Electronics,6,88.49,530.9399999999999
West,Store_11,2020-04-07,Electronics,6,230.51,1383.06
West,Store_11,2021-10-19,Clothing,2,419.44,838.88
West,Store_8,2020-04-08,Toys,10,251.0,2510.0
West,Store_12,2020-01-28,Home & Kitchen,5,106.31,531.55
West,Store_1,2021-03-12,Toys,2,56.69,113.38
West,Store_6,2020-01-29,Sports,7,263.89,1847.23
West,Store_2,2021-10-04,Toys,9,149.34,1344.06
West,Store_8,2020-04-18,Electronics,4,226.3,905.2
West,Store_1,2020-08-17,Clothing,5,56.5,282.5
West,Store_10,2021-09-28,Sports,14,234.79,3287.06
West,Store_8,2020-06-04,Clothing,11,79.25,871.75
West,Store_1,2021-04-01,Clothing,14,355.74,4980.360000000001
West,Store_13,2020-01-23,Toys,7,451.26,3158.82
West,Store_11,2021-12-17,Electronics,17,266.9,4537.299999999999
West,Store_5,2021-12-03,Electronics,2,161.01,322.02
West,Store_16,2021-10-14,Toys,3,276.22,828.6600000000001
West,Store_14,2020-05-20,Sports,12,52.42,629.04
West,Store_18,2020-06-23,Sports,15,249.27,3739.05
West,Store_20,2020-05-17,Sports,1,329.42,329.42
West,Store_17,2020-08-03,Clothing,7,366.42,2564.94
West,Store_1,2020-04-18,Home & Kitchen,2,434.5,869.0
West,Store_11,2020-10-10,Electronics,15,282.7,4240.5
West,Store_8,2021-11-20,Sports,19,104.75,1990.25
West,Store_20,2020-03-05,Electronics,14,443.98,6215.72
West,Store_11,2021-08-25,Clothing,5,294.53,1472.65
West,Store_10,2021-12-03,Toys,3,15.57,46.71
West,Store_10,2020-01-12,Toys,15,307.16,4607.400000000001
West,Store_1,2020-05-02,Sports,4,339.62,1358.48
West,Store_10,2020-12-03,Home & Kitchen,12,255.56,3066.7200000000003
West,Store_6,2021-04-28,Sports,4,91.75,367.0
